onestop_id,spec,urls.static_current,urls.realtime_vehicle_positions,urls.realtime_trip_updates,urls.realtime_alerts,agencies,last_fetch_at,last_fetch_success,last_fetch_response_code,last_ok_fetch_at,last_ok_fetch_success,last_ok_fetch_response_code,most_recent_feed_version_sha1,most_recent_feed_version_fetched_at,tag_status,tag_unstable_url,tag_manual_import,adm0_name0,adm1_name0,adm0_name1,adm1_name1,adm0_name2,adm1_name2,adm0_name3,adm1_name3,adm0_name4,adm1_name4
f-dr5r-path~nj~us,GTFS,https://data.trilliumtransit.com/gtfs/path-nj-us/path-nj-us.zip,,,,Port Authority Trans-Hudson Corporation,2025-06-23T19:21:51.708479Z,True,200,2025-06-23T19:21:51.708479Z,True,200,c6635a7563ec11f19eebc1aad0542b776ebf27c7,2025-06-06T21:39:58.39744Z,,,,United States of America,New Jersey,United States of America,New York,,,,,,
f-9q8-samtrans,GTFS,http://api.511.org/transit/datafeeds?operator_id=SM,,,,,2025-06-23T19:17:36.501502Z,True,200,2025-06-23T19:17:36.501502Z,True,200,74be673f7e1b2e0f28d213ecce9e359d09337290,2025-05-14T23:17:31.812656Z,,,true,,,,,,,,,,
f-dr5r7-nycdotsiferry,GTFS,http://www.nyc.gov/html/dot/downloads/misc/siferry-gtfs.zip,,,,New York City Department of Transportation,2025-06-23T19:16:39.350359Z,True,200,2025-06-23T19:16:39.350359Z,True,200,e996a18ebc31e1aa85fd73fa74c4bf5b0443db34,2024-11-21T00:44:33.067414Z,,,,United States of America,New York,,,,,,,,
f-9q8y-sfmta,GTFS,http://api.511.org/transit/datafeeds?operator_id=SF,,,,,2025-06-23T20:01:49.816595Z,True,200,2025-06-23T20:01:49.816595Z,True,200,f7c4e9eaf6a13716153dea87f42fd32e8336050a,2025-06-21T07:46:43.270786Z,,,true,,,,,,,,,,
f-dnh-marta,GTFS,https://www.itsmarta.com/google_transit_feed/google_transit.zip,,,,Metropolitan Atlanta Rapid Transit Authority,2025-06-23T19:16:29.563799Z,True,200,2025-06-23T19:16:29.563799Z,True,200,3a4ff5cd49219eb8b7c72428789681806a4a4098,2025-06-16T02:30:34.665129Z,,,,United States of America,Georgia,,,,,,,,
f-drk-cttransit~hartford,GTFS,https://www.cttransit.com/sites/default/files/gtfs/googlect_transit.zip,,,,"CTTransit- New Haven, CTTransit- Stamford, CTTransit- Hartford, CTtransit - Express, CTTransit - Waterbury, CTTransit - New Britain",2025-06-23T19:17:55.740225Z,True,200,2025-06-23T19:17:55.740225Z,True,200,b872e0e341e0f50ae0a23973d4115c1084204c45,2025-05-08T14:46:20.327187Z,,,,United States of America,Connecticut,United States of America,New York,,,,,,
f-c28-nstranslinkca,GTFS,https://gtfs-static.translink.ca/gtfs/google_transit.zip,,,,"TransLink, TransLink, TransLink",2025-06-23T19:19:36.402949Z,True,200,2025-06-23T19:19:36.402949Z,True,200,cbd7e14e67b586de936df313b5a485ed244fa3bf,2025-06-20T15:00:35.097165Z,,,,Canada,British Columbia,,,,,,,,
f-9xj-rtd,GTFS,https://www.rtd-denver.com/files/gtfs/google_transit.zip,,,,Regional Transportation District,2025-06-23T19:16:28.277711Z,True,200,2025-06-23T19:16:28.277711Z,True,200,88091b8aa6fc83e3ffd9c6020003493d683395b6,2025-06-23T11:14:29.075337Z,,,,United States of America,Colorado,,,,,,,,
f-drt-mbta,GTFS,https://cdn.mbta.com/MBTA_GTFS.zip,,,,"Cape Cod Regional Transit Authority, MBTA",2025-06-23T19:11:24.641848Z,True,200,2025-06-23T19:11:24.641848Z,True,200,9b1254044fd11e1cfae4f897a0973853b7d5061f,2025-06-20T18:52:30.171775Z,,,,United States of America,Massachusetts,,,,,,,,
f-9pp-humboldtcounty~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/humboldtcounty-ca-us/humboldtcounty-ca-us.zip,,,,"Redwood Transit System, Samoa Transit System, Blue Lake Rancheria Transit System, Arcata & Mad River Transit System, Eureka Transit Service, Redwood Transit System",2025-06-23T19:18:38.360964Z,True,200,2025-06-23T19:18:38.360964Z,True,200,acf42387f0493e0a3f0ae2cd5e234b65a31e06e8,2025-04-23T01:08:36.918035Z,,,,United States of America,California,,,,,,,,
f-dq9-hrt,GTFS,https://gtfs.gohrt.com/gtfs/google_transit.zip,,,,Hampton Roads Transit (HRT),2025-06-23T19:15:45.546093Z,True,200,2025-06-23T19:15:45.546093Z,True,200,832861b8aa19af018f0db19fc58f4393c23c5a4e,2025-05-11T23:00:37.682117Z,,,,United States of America,Virginia,,,,,,,,
f-c23-metrokingcounty,GTFS,http://metro.kingcounty.gov/GTFS/google_transit.zip,,,,"Metro Transit, Sound Transit, City of Seattle",2025-06-23T20:01:47.138851Z,True,200,2025-06-23T20:01:47.138851Z,True,200,034e79fc931f60a69fdd22f060e028dcc6b641f6,2025-06-20T15:42:34.560879Z,,,,United States of America,Washington,,,,,,,,
f-dp3-cta,GTFS,https://www.transitchicago.com/downloads/sch_data/google_transit.zip,,,,Chicago Transit Authority,2025-06-23T19:20:24.092012Z,True,200,2025-06-23T19:20:24.092012Z,True,200,b01dc2d99d3c23362ccf7fc8f95263ca63ce2084,2025-06-10T22:02:50.647079Z,,,,United States of America,Illinois,,,,,,,,
f-69y7-recursosdatabuenosairesgobar,GTFS,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/sbase/subte-gtfs/subte-gtfs-zip.zip,,,,Subte de Buenos Aires,2025-06-23T20:28:22.190324Z,False,200,2025-06-23T00:24:09.799538Z,True,,f0e4a2e6333deb241ee2cf784c2e65bd3c8fd6ce,2023-04-12T14:25:21.236043Z,,,,Argentina,Ciudad de Buenos Aires,,,,,,,,
f-dhvrs-bullrunner,GTFS,https://passio3.com/usf/passioTransit/gtfs/google_transit.zip,,,,USF Bull Runner,2025-06-23T19:15:32.537306Z,False,404,2022-06-17T23:00:44.416873Z,True,200,b5fc9c736b9a3f795d9115ec6c900f8f3c7ae393,2020-10-29T00:03:14.112208Z,,,,United States of America,Florida,,,,,,,,
f-dr5r-mtabc,GTFS,http://web.mta.info/developers/data/busco/google_transit.zip,,,,MTA Bus Company,2025-06-23T19:15:46.452496Z,True,200,2025-06-23T19:15:46.452496Z,True,200,a52f278150cd9bc03082f76fccd57f1c8c331d3c,2025-06-11T14:02:13.351425Z,,,,United States of America,New York,,,,,,,,
f-9qqj-rtcsnv,GTFS,https://developer.rtcsnv.com/transitData/google_transit.zip,,,,Regional Transportation Commission of Southern Nevada,2025-06-23T19:16:37.279902Z,True,200,2025-06-23T19:16:37.279902Z,True,200,321f7bab828c39ae8bcf0677590af008d9113c11,2025-02-17T08:07:27.734692Z,,,,United States of America,Nevada,,,,,,,,
f-dr7-mtanyc~metro~north,GTFS,http://web.mta.info/developers/data/mnr/google_transit.zip,,,,Metro-North Railroad,2025-06-23T19:15:34.628416Z,True,200,2025-06-23T19:15:34.628416Z,True,200,0767726e9ca4e039248bebbe4c2118c49bb27777,2025-06-20T18:57:49.842539Z,,,,United States of America,Connecticut,United States of America,New York,,,,,,
f-dr5-mtanyclirr,GTFS,http://web.mta.info/developers/data/lirr/google_transit.zip,,,,Long Island Rail Road,2025-06-23T19:16:31.676264Z,True,200,2025-06-23T19:16:31.676264Z,True,200,c88234e55b62fdcb7bba2b6cfaa8a7a31e21cf13,2025-06-23T15:15:52.687454Z,,,,United States of America,New York,,,,,,,,
f-drt8-nps~boha~ferries,GTFS,http://nationalparkservice.github.io/nps-gtfs/boha/ferries/gtfs.zip,,,,Boston Harbor Islands National and State Park,2025-06-23T19:15:40.996718Z,False,404,2024-03-15T19:09:55.539431Z,True,200,1d3f05edbdf6174b2ebae89169ecd01266e663a1,2018-05-29T02:02:23.089668Z,,,,United States of America,Massachusetts,,,,,,,,
f-dpmf-nps~cuva~scenic~rail,GTFS,http://nationalparkservice.github.io/nps-gtfs/cuva/scenic-rail/gtfs.zip,,,,Cuyahoga Valley Scenic Railroad,2025-06-23T19:17:37.124674Z,False,404,2024-03-15T19:38:49.997548Z,True,200,1860427f0a4be6418488befec0830ef3fef1b8af,2018-06-02T00:00:13.227518Z,,,,United States of America,Ohio,,,,,,,,
f-9xhv-nps~romo~shuttles,GTFS,https://data.trilliumtransit.com/gtfs/rockymountainnationalpark-co-us/rockymountainnationalpark-co-us.zip,,,,Rocky Mountain National Park Shuttles,2025-06-23T19:14:23.980104Z,True,200,2025-06-23T19:14:23.980104Z,True,200,4f7f8aaa2519c617d00463cebafe667fe3073bd5,2025-03-20T03:27:51.569127Z,,,,United States of America,Colorado,,,,,,,,
f-9g3-semovi,GTFS,https://datos.cdmx.gob.mx/dataset/75538d96-3ade-4bc5-ae7d-d85595e4522d/resource/32ed1b6b-41cd-49b3-b7f0-b57acb0eb819/download/gtfs-2.zip,,,,"Tren El Insurgente, Pumabús, Corredores Concesionados, Sistema de Transporte Colectivo Metro, Metrobús, Servicio de Tren Ligero, Ferrocarriles Suburbanos, Trolebús, Red de Transporte de Pasajeros, Cablebus",2025-06-23T19:18:38.292875Z,True,200,2025-06-23T19:18:38.292875Z,True,200,cd1b24bbe75165830da3640227e0e3ca06fdc076,2024-12-20T18:31:24.761211Z,,,,Mexico,Distrito Federal,Mexico,México,,,,,,
f-dpmg-rta,GTFS,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,,,,Greater Cleveland Regional Transit Authority,2025-06-23T19:22:36.304289Z,True,200,2025-06-23T19:22:36.304289Z,True,200,49a8d9cd76bc59c1715ccfd3ff5e54e76928f685,2025-06-03T17:21:04.120726Z,,,,United States of America,Ohio,,,,,,,,
f-9x0-uta,GTFS,https://gtfsfeed.rideuta.com/GTFS.zip,,,,Utah Transit Authority,2025-06-23T19:17:58.547932Z,True,200,2025-06-23T19:17:58.547932Z,True,200,dac5366160dbeea7679fd9a24b06eb61ab7fb1ab,2025-06-16T06:32:34.566744Z,,,,United States of America,Utah,,,,,,,,
f-u0pv-ttesercizio,GTFS,https://www.trentinotrasporti.it/opendata/google_transit_urbano_tte.zip,,,,Trentino trasporti S.p.A.,2025-06-23T19:14:44.541928Z,True,200,2025-06-23T19:14:44.541928Z,True,200,2c2deb6c5dbfc380fbf6d25668e8d5ba57faddd9,2025-06-18T10:42:44.809766Z,,,,Italy,Trento,,,,,,,,
f-s-anm~it,GTFS,https://www.anm.it/google/google-transit.zip,,,,"Azienda Napoletana Mobilità, Trenitalia",2025-06-23T19:21:46.952017Z,False,403,2024-02-13T13:18:01.023149Z,True,200,ff7476c2c58adf6f3f4f1d254b500c28ef48a180,2024-02-05T09:50:17.327862Z,,,,Italy,Napoli,,,,,,,,
f-9q5-metro~losangeles,GTFS,https://gitlab.com/LACMTA/gtfs_bus/raw/master/gtfs_bus.zip,,,,Metro - Los Angeles,2025-06-23T19:25:24.929436Z,True,200,2025-06-23T19:25:24.929436Z,True,200,1bdc7f29aba45c7a7250e7f8fdddb1a433d11af4,2025-06-22T07:16:29.218086Z,,,,United States of America,California,,,,,,,,
f-drk-pvta,GTFS,http://www.pvta.com/g_trans/google_transit.zip,,,,PVTA,2025-06-23T19:21:49.86306Z,True,200,2025-06-23T19:21:49.86306Z,True,200,5d31e3de663f96db8f75e5d0afa9aac5d34802df,2025-06-10T14:02:49.666412Z,,,,United States of America,Massachusetts,,,,,,,,
f-9qce-sacramentoregionaltransit,GTFS,https://iportal.sacrt.com/gtfs/SRTD/google_transit.zip,,,,Sacramento Regional Transit,2025-06-23T19:17:45.039362Z,True,200,2025-06-23T19:17:45.039362Z,True,200,ae0df0d7ff5900a95b4a21942b2c6fdaa914d285,2025-06-19T18:52:36.40621Z,,,,United States of America,California,,,,,,,,
f-9qdc-gis4ufresnogov,GTFS,https://gis4u.fresno.gov/downloads/zip/fax_gtfs.zip,,,,Fresno Area Express,2025-06-23T19:15:25.871233Z,True,200,2025-06-23T19:15:25.871233Z,True,200,148ff07889bd21d3ad410351a0efda0951bf7ec7,2025-05-28T00:35:10.953907Z,,,,United States of America,California,,,,,,,,
f-9qc-sanjoaquinrtd,GTFS,https://sanjoaquinrtd.com/RTD-GTFS/RTD-GTFS.zip,,,,San Joaquin Regional Transit District (RTD),2025-06-23T20:00:24.604951Z,True,200,2025-06-23T20:00:24.604951Z,True,200,28ff9b812c23499caf7a2382ebbead2bddec8eca,2025-05-31T05:41:55.26611Z,,,,United States of America,California,,,,,,,,
f-9q7-getbus,GTFS,http://eta.getbus.org/rtt/public/utility/gtfs.aspx,,,,Golden Empire Transit District,2025-06-23T19:17:57.169307Z,True,200,2025-06-23T19:17:57.169307Z,True,200,115f36f20d87ee20d95437fa5b8aa88d60879fa4,2025-05-27T12:34:25.765691Z,,,,United States of America,California,,,,,,,,
f-9qd-yosemite~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/yosemite-ca-us/yosemite-ca-us.zip,,,,Yosemite Area Regional Transportation System,2025-06-23T19:13:55.117316Z,True,200,2025-06-23T19:13:55.117316Z,True,200,7a2eec9552b297325ebef1ad6b8af65063d4dd7d,2025-03-01T13:56:22.677322Z,,,,United States of America,California,,,,,,,,
f-c28-islandtransit,GTFS,https://data.trilliumtransit.com/gtfs/islandtransit-wa-us/islandtransit-wa-us.zip,,,,Island Transit,2025-06-23T19:58:31.6851Z,True,200,2025-06-23T19:58:31.6851Z,True,200,fe6adae90511c9805b4dca29901d02fc6b14d68e,2025-05-21T12:17:39.991627Z,,,,United States of America,Washington,,,,,,,,
f-dqcj-fairfaxconnector,GTFS,https://www.fairfaxcounty.gov/connector/sites/connector/files/Assets/connector_gtfs.zip,,,,Fairfax Connector,2025-06-23T19:22:30.160039Z,True,200,2025-06-23T19:22:30.160039Z,True,200,7c0b170a6dfa2f147625806450c219f6b4de2a80,2025-06-05T21:36:14.89096Z,,,,United States of America,Virginia,United States of America,District of Columbia,,,,,,
f-f25f-rseaudetransportdelongueuil,GTFS,https://www.rtl-longueuil.qc.ca/transit/latestfeed/RTL.zip,,,,Réseau de transport de Longueuil,2025-06-23T19:20:24.428852Z,True,200,2025-06-23T19:20:24.428852Z,True,200,ad0418893cac45939e863aae7e335386d2ad404c,2025-06-11T06:05:18.709951Z,,,,Canada,Québec,,,,,,,,
f-dng1-transitauthorityofrivercity,GTFS,https://tarc.rideralerts.com/InfoPoint/gtfs-zip.ashx,,,,Transit Authority of River City,2025-06-23T19:22:42.046053Z,True,200,2025-06-23T19:22:42.046053Z,True,200,5f05ae5e06111a591bb5ff0e3ea588c9a94ac643,2025-06-09T17:59:03.940324Z,,,,United States of America,Kentucky,United States of America,Indiana,,,,,,
f-dngb-lextran,GTFS,https://mystop.lextran.com/InfoPoint/gtfs-zip.ashx,,,,Lextran,2025-06-23T19:14:41.295601Z,True,200,2025-06-23T19:14:41.295601Z,True,200,1f89b649a642d83805831b626df699c7a84d441e,2025-05-30T16:51:56.235181Z,,,,United States of America,Kentucky,,,,,,,,
f-dqc-virginiarailwayexpress,GTFS,https://gtfs.vre.org/containercdngtfsupload/google_transit.zip,,,,Virginia Railway Express,2025-06-23T19:16:39.280989Z,True,200,2025-06-23T19:16:39.280989Z,True,200,e9b310f4e8ca2980a930559a714f2d2fea818103,2025-06-23T07:13:40.146018Z,,,,United States of America,Virginia,United States of America,District of Columbia,,,,,,
f-c20-trimet,GTFS,http://developer.trimet.org/schedule/gtfs.zip,,,,"TriMet, Portland Streetcar, Portland Aerial Tram",2025-06-23T19:21:25.43656Z,True,200,2025-06-23T19:21:25.43656Z,True,200,16cd4662f2f3989db5c0f3416d01cde7d8c4d1e1,2025-06-17T02:41:41.701244Z,,,,United States of America,Oregon,,,,,,,,
f-dr4e-patco,GTFS,http://www.ridepatco.org/developers/PortAuthorityTransitCorporation.zip,,,,Port Authority Transit Corporation,2025-06-23T20:03:32.752204Z,True,200,2025-06-23T20:03:32.752204Z,True,200,3686ff7980d539c0570d564939090c3a1c7721ee,2025-05-11T23:17:27.012296Z,,,,United States of America,Pennsylvania,United States of America,New Jersey,,,,,,
f-f25e-societedetransportdelaval,GTFS,https://www.stlaval.ca/datas/opendata/GTF_STL.zip,,,,Societe de transport de Laval,2025-06-23T19:54:23.709195Z,True,200,2025-06-23T19:54:23.709195Z,True,200,16d775e6e90fe61cf4d17f141b9c4034eaf4778e,2025-06-23T11:52:22.9739Z,,,,Canada,Québec,,,,,,,,
f-dpz8-ttc,GTFS,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/7795b45e-e65a-4465-81fc-c36b9dfff169/resource/cfb6b2b8-6191-41e3-bda1-b175c51148cb/download/TTC%20Routes%20and%20Schedules%20Data.zip,,,,TTC,2025-06-23T19:07:39.384704Z,True,200,2025-06-23T19:07:39.384704Z,True,200,3be1950a23385705272893d2e1183c6f877f49a6,2025-06-10T17:49:58.618124Z,,,,Canada,Ontario,,,,,,,,
f-f25d-socitdetransportdemontral,GTFS,http://www.stm.info/sites/default/files/gtfs/gtfs_stm.zip,,,,Société de transport de Montréal,2025-06-23T19:07:33.518664Z,True,200,2025-06-23T19:07:33.518664Z,True,200,1ad1895e3cfba8d9a238ba090f6044a37e7989c6,2025-06-23T19:07:33.518664Z,,,,Canada,Québec,,,,,,,,
f-u0nkbh2-aziendavaresinatrasporti,GTFS,http://www.avtvarese.it/google_transit.zip,,,,Azienda Varesina Trasporti,2025-06-23T19:23:35.896863Z,False,404,,,,36f176346197292795b27e0ba455a2a3ca5d07ad,2016-03-14T20:27:49.554873Z,,,,Italy,Varese,,,,,,,,
f-9qb-goldengatetransit,GTFS,https://realtime.goldengate.org/gtfsstatic/GTFSTransitData.zip,,,,,2025-06-23T19:24:29.106282Z,True,200,2025-06-23T19:24:29.106282Z,True,200,387e04b997d18c90b55b221fff7842262855f10b,2025-06-07T21:49:52.897716Z,,,,,,,,,,,,,
f-9qf-amador~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/amador-ca-us/amador-ca-us.zip,,,,Amador Transit,2025-06-23T19:19:37.777312Z,True,200,2025-06-23T19:19:37.777312Z,True,200,2753879196dbb90ba5763aa7660cfde230922720,2025-01-11T07:15:32.457425Z,,,,United States of America,California,,,,,,,,
f-9qh0-anaheim~ca~us,GTFS,https://art.tripshot.com/v1/gtfs.zip?regionId=CA558DDC-D7F2-4B48-9CAC-DEEA1134F820,,,,ART,2025-06-23T19:15:45.300426Z,True,200,2025-06-23T19:15:45.300426Z,True,200,22d9a838a44141e7ad9be5af4b959adae80df1c4,2025-06-23T19:15:45.300426Z,,,,United States of America,California,,,,,,,,
f-dnm6-asheville~nc~us,GTFS,https://data.trilliumtransit.com/gtfs/asheville-nc-us/asheville-nc-us.zip,,,,Asheville Rides Transit,2025-06-23T19:23:48.531008Z,True,200,2025-06-23T19:23:48.531008Z,True,200,cfb33ab80e53111ab19fdd50edb292c1c25bb056,2025-06-16T18:41:30.503381Z,,,,United States of America,North Carolina,,,,,,,,
f-drt-baystatecruisecompany~ma~us,GTFS,https://data.trilliumtransit.com/gtfs/baystatecruisecompany-ma-us/baystatecruisecompany-ma-us.zip,,,,Bay State Cruise Company,2025-06-23T19:57:27.700662Z,True,200,2025-06-23T19:57:27.700662Z,True,200,4d1093b5adea0e43d164087bca37206ab1ee1ab7,2025-04-15T16:46:42.483262Z,,,,United States of America,Massachusetts,,,,,,,,
f-9qhc-beaumont~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/beaumont-ca-us/beaumont-ca-us.zip,,,,Beaumont Transit,2025-06-23T20:01:52.737491Z,True,200,2025-06-23T20:01:52.737491Z,True,200,1465920432b4a7b044005a869fbd0a82aea1b340,2025-01-24T07:41:28.39865Z,,,,United States of America,California,,,,,,,,
f-dp89-beloittransit~wi~us,GTFS,https://passio3.com/beloit/passioTransit/gtfs/google_transit.zip,,,,Beloit Transit,2025-06-23T19:16:42.407525Z,True,200,2025-06-23T19:16:42.407525Z,True,200,2e54f114912a81ee5302a6cb5fffcc445b0408ba,2025-06-23T07:13:32.075605Z,,,,United States of America,Wisconsin,United States of America,Illinois,,,,,,
f-dre-berkshire~ma~us,GTFS,https://data.trilliumtransit.com/gtfs/berkshire-ma-us/berkshire-ma-us.zip,,,,Berkshire Regional Transit Authority,2025-06-23T19:24:24.381295Z,True,200,2025-06-23T19:24:24.381295Z,True,200,c58ad320c5f7243caf0be35bed96b7a8b9d40def,2025-03-12T06:23:45.699486Z,,,,United States of America,Massachusetts,,,,,,,,
f-9qhf-bigbear~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/bigbear-ca-us/bigbear-ca-us.zip,,,,Mountain Transit,2025-06-23T19:14:39.002379Z,True,200,2025-06-23T19:14:39.002379Z,True,200,c300be0498aad63c2696c0a4430ca558d7b8a8b1,2024-12-19T13:51:13.648312Z,,,,United States of America,California,,,,,,,,
f-drmr-brockton~ma~us,GTFS,https://data.trilliumtransit.com/gtfs/brockton-ma-us/brockton-ma-us.zip,,,,Brockton Area Transit Authority,2025-06-23T19:22:37.325682Z,True,200,2025-06-23T19:22:37.325682Z,True,200,a64c63a1acbc1a22fbc58a2fe976d8d828f7336e,2025-04-01T19:09:21.242522Z,,,,United States of America,Massachusetts,,,,,,,,
f-9qnx-bullheadareatransit~az~us,GTFS,https://data.trilliumtransit.com/gtfs/bullheadareatransit-az-us/bullheadareatransit-az-us.zip,,,,Bullhead Area Transit System,2025-06-23T19:07:40.506457Z,True,200,2025-06-23T19:07:40.506457Z,True,200,aab6884c331bbee8ec1a0c18704bf6e20af9f817,2022-12-27T23:00:38.347544Z,,,,United States of America,Arizona,United States of America,Nevada,,,,,,
f-9x-bustang~co~us,GTFS,https://data.trilliumtransit.com/gtfs/outrider-co-us/outrider-co-us.zip,,,,Bustang Outrider,2025-06-23T20:02:24.723064Z,True,200,2025-06-23T20:02:24.723064Z,True,200,3103bb2f9a240234bae90862d6121c4019d8f549,2025-04-11T16:22:52.574039Z,,,,United States of America,Colorado,,,,,,,,
f-c2pvx-butte~mt~us,GTFS,,,,,Butte-Silver Bow,2024-10-28T21:42:40.302567Z,True,200,2024-10-28T21:42:40.302567Z,True,200,24f7c8e79cc775d2bb75df653a2d4528be850d7f,2021-01-23T00:06:41.873524Z,outdated,,,United States of America,Montana,,,,,,,,
f-9qf-calaveras~ca~us,GTFS,https://data.trilliumtransit.com/gtfs/calaveras-ca-us/calaveras-ca-us.zip,,,,Calaveras Connect,2025-06-23T19:16:27.84449Z,True,200,2025-06-23T19:16:27.84449Z,True,200,2647207565169e7c406f638038ff2fb3c68c2ef5,2025-06-17T10:37:41.301461Z,,,,United States of America,California,,,,,,,,
f-drtd-capeann~ma~us,GTFS,https://data.trilliumtransit.com/gtfs/capeann-ma-us/capeann-ma-us.zip,,,,Cape Ann Transportation Authority,2025-06-23T19:16:38.032868Z,True,200,2025-06-23T19:16:38.032868Z,True,200,bd198a538cccd901c00d0b29d23abec2de87d911,2025-02-22T23:04:07.598579Z,,,,United States of America,Massachusetts,,,,,,,,
f-dq25-capital~area~transit~nc~us,GTFS,https://goraleigh.org/gr_gtfs,,,,GoRaleigh,2025-06-23T19:07:38.612465Z,True,200,2025-06-23T19:07:38.612465Z,True,200,0f4d8a657b8e38f6102ed1b76086af9db0ac316f,2025-06-14T02:09:28.920271Z,,,,United States of America,North Carolina,,,,,,,,
f-dnrg-cary~transit~nc~us,GTFS,https://www.gocary.org/_GTFS,,,,GoCary,2025-06-23T19:19:38.026423Z,True,200,2025-06-23T19:19:38.026423Z,True,200,d0799b5edc8549a0087592f3145180dcb3129256,2025-06-06T21:39:06.649053Z,,,,United States of America,North Carolina,,,,,,,,
f-dru-chittendoncounty~vt~us,GTFS,https://data.trilliumtransit.com/gtfs/ccta-vt-us/ccta-vt-us.zip,,,,"Special Services Transportation Agency, Green Mountain Transit",2025-06-23T19:17:25.61286Z,True,200,2025-06-23T19:17:25.61286Z,True,200,b27e46fbd2ca40bee3dccfc26fc2c49a3e502a4c,2025-06-20T14:58:41.392927Z,,,,United States of America,Vermont,,,,,,,,
