mdb_source_id,data_type,location.country_code,location.subdivision_name,location.municipality,provider,name,urls.direct_download,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on
493,gtfs,US,Maryland,,Charm City Circulator,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/CCC_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-charm-city-circulator-gtfs-493.zip?alt=media,,39.265901,39.328029,-76.634951,-76.584145,2022-03-16T17:24:46+00:00
494,gtfs,US,Maryland,Salisbury,Shore Transit,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Shore_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-shore-transit-gtfs-494.zip?alt=media,https://github.com/mobilityequity/maryland-local-gtfs/blob/master/README.md,37.977740882,38.455257807,-75.863656417,-75.088711755,2022-03-16T17:24:47+00:00
495,gtfs,US,Maryland,Ocean City,Ocean City Transportation,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/OC_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-ocean-city-transportation-gtfs-495.zip?alt=media,,38.32724616,38.44946992,-75.10640766,-75.05239703,2022-03-16T17:24:48+00:00
496,gtfs,US,Massachusetts,,Peter Pan,,http://data.trilliumtransit.com/gtfs/peterpan-ma-us/peterpan-ma-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-massachusetts-peter-pan-gtfs-496.zip?alt=media,,38.89758,42.732892537699,-77.030038,-69.9736910800041,2022-03-16T17:24:52+00:00
497,gtfs,US,Maryland,,Washington County Transit,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/WC_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-washington-county-transit-gtfs-497.zip?alt=media,,39.5997022863592,39.719788562,-77.821214,-77.57312,2022-03-16T17:24:53+00:00
498,gtfs,US,Maryland,Frederick,Frederick County TransIT,,https://maps.frederickcountymd.gov/google/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-frederick-county-transit-gtfs-498.zip?alt=media,,39.27394213,39.70535974,-77.66505541,-77.31736153,2022-03-16T17:24:54+00:00
499,gtfs,US,Pennsylvania,York,Rabbit Transit,,http://www.rabbittransit.org/infopoint/gtfs/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-rabbit-transit-gtfs-499.zip?alt=media,,39.39941459,40.29388372,-77.27423287,-76.50190692,2022-03-16T17:24:56+00:00
500,gtfs,US,Maryland,,Carroll Transit System,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Carroll_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-carroll-transit-system-gtfs-500.zip?alt=media,,39.364997,39.6641419422349,-77.176526,-76.8368470581853,2022-03-16T17:24:57+00:00
501,gtfs,US,Maryland,Aberdeen,Harford Transit LINK,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Harford_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-harford-transit-link-gtfs-501.zip?alt=media,http://mdtrip.org/About/DeveloperResources.aspx,39.411194,39.596325,-76.369804,-76.004269,2022-03-16T17:24:58+00:00
502,gtfs,US,Pennsylvania,Philadelphia,Southeastern Pennsylvania Transportation Authority (SEPTA),Bus,https://github.com/septadev/GTFS/releases/download/v202106061/gtfs_public.zip#google_bus.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-southeastern-pennsylvania-transportation-authority-gtfs-502.zip?alt=media,http://www3.septa.org/developer/,,,,,2022-03-16T17:25:01+00:00
503,gtfs,US,Pennsylvania,Philadelphia,Southeastern Pennsylvania Transportation Authority (SEPTA),Rail,https://github.com/septadev/GTFS/releases/download/v202106061/gtfs_public.zip#google_rail.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-southeastern-pennsylvania-transportation-authority-gtfs-503.zip?alt=media,http://www3.septa.org/developer/,,,,,2022-03-16T17:25:03+00:00
504,gtfs,US,Maryland,,Cecil Transit,,https://github.com/mobilityequity/maryland-local-gtfs/raw/master/Cecil_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-cecil-transit-gtfs-504.zip?alt=media,,39.549919,39.6832,-76.0763,-75.7435,2022-03-16T17:25:04+00:00
505,gtfs,US,New Jersey,,PATCO Speedline,,http://www.ridepatco.org/developers/PortAuthorityTransitCorporation.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-jersey-patco-speedline-gtfs-505.zip?alt=media,,39.833809,39.951152,-75.167792,-75.000325,2022-03-16T17:25:05+00:00
506,gtfs,US,Pennsylvania,Allentown,Lehigh and Northampton Transportation Authority (LANTA),,https://github.com/LANTA-Transportation-Authority/GTFS-data/raw/master/lanta_gtfs_feed.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-lehigh-and-northampton-transportation-authority-lanta-gtfs-506.zip?alt=media,,40.527096,40.884444,-75.659283,-75.204932,2022-03-16T17:25:09+00:00
507,gtfs,US,New York,Long Island,MTA New York City Transit,Long Island Rail Road,http://web.mta.info/developers/data/lirr/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-long-island-rail-road-gtfs-507.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.590181700395,41.099709911981,-73.993584084919,-71.953881026163,2022-03-22T17:14:13+00:00
508,gtfs,US,New Jersey,,New Jersey Transit (NJ Transit),Bus,https://www.njtransit.com/bus_data.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-jersey-new-jersey-transit-nj-transit-gtfs-508.zip?alt=media,https://www.njtransit.com/developer-tools,38.933898,41.254809,-75.520963,-73.939143,2022-03-22T17:16:06+00:00
509,gtfs,US,New Jersey,,New Jersey Transit (NJ Transit),Rail,https://www.njtransit.com/rail_data.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-jersey-new-jersey-transit-nj-transit-gtfs-509.zip?alt=media,https://www.njtransit.com/developer-tools,39.363299,41.471784,-75.182327,-73.988331,2022-03-22T17:16:11+00:00
510,gtfs,US,New York,New York City,MTA New York City Transit (MTA),NYC Bus Company,http://web.mta.info/developers/data/busco/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-510.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.566123,40.933637,-74.016284,-73.701761,2022-03-22T17:14:32+00:00
511,gtfs,US,New York,New York City,MTA New York City Transit (MTA),NYC Subway Supplemented,http://web.mta.info/developers/files/google_transit_supplemented.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-511.zip?alt=media,,40.512764,40.903125,-74.251961,-73.755405,2022-03-22T17:14:49+00:00
512,gtfs,US,New York,New York City,MTA New York City Transit,Brooklyn Bus,http://web.mta.info/developers/data/nyct/bus/google_transit_brooklyn.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-gtfs-512.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.572635,40.762524,-74.040876,-73.779519,2022-03-22T17:14:25+00:00
513,gtfs,US,New York,New York City,MTA New York City Transit (MTA),Manhattan Bus,http://web.mta.info/developers/data/nyct/bus/google_transit_manhattan.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-513.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.701536,40.865644,-74.018088,-73.862388,2022-03-22T17:14:54+00:00
514,gtfs,US,New York,New York City,MTA New York City Transit (MTA),Staten Island Bus,http://web.mta.info/developers/data/nyct/bus/google_transit_staten_island.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-514.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.502981,40.766314,-74.252016,-73.968693,2022-03-22T17:15:00+00:00
515,gtfs,US,New York,New York City,NYC Ferry,,http://nycferry.connexionz.net/rtt/public/utility/gtfs.aspx,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-nyc-ferry-gtfs-515.zip?alt=media,https://www.ferry.nyc/developer-tools/,40.566157,40.805455,-74.074171,-73.769134,2022-03-16T17:26:40+00:00
516,gtfs,US,New York,New York City,MTA New York City Transit (MTA),NYC Subway,http://web.mta.info/developers/data/nyct/subway/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-516.zip?alt=media,,40.512764,40.903125,-74.251961,-73.755405,2022-03-22T17:15:03+00:00
517,gtfs,US,New Jersey,Jersey City,Port Authority Trans-Hudson (PATH),,http://data.trilliumtransit.com/gtfs/path-nj-us/path-nj-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-jersey-port-authority-trans-hudson-path-gtfs-517.zip?alt=media,,40.7118,40.7495,-74.1649,-73.9876,2022-03-16T17:26:45+00:00
518,gtfs,US,New York,New York City,Staten Island Ferry,,http://www.nyc.gov/html/dot/downloads/misc/siferry-gtfs.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-staten-island-ferry-gtfs-518.zip?alt=media,,40.644169,40.70136,-74.072201,-74.012666,2022-03-16T17:26:46+00:00
519,gtfs,US,New York,New York City,Downtown Alliance,,http://mjcaction.com/MJC_GTFS_Public/downtown_nyc_google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-downtown-alliance-gtfs-519.zip?alt=media,,40.7023239883,40.717257,-74.0180646256,-74.001689,2022-03-16T17:26:46+00:00
520,gtfs,US,New York,New York City,MTA New York City Transit (MTA),Queens Bus,http://web.mta.info/developers/data/nyct/bus/google_transit_queens.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-520.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.647137,40.842561,-73.991082,-73.70123,2022-03-22T17:15:09+00:00
521,gtfs,US,New York,Nassau,Nassau Inter-County Express (NICE Bus),,https://www.nicebus.com/NICE/media/nicebus-gtfs/NICE_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-nassau-inter-county-express-nice-bus-gtfs-521.zip?alt=media,http://www.nicebus.com/NiceBus/media/NiceBus-Images/131030_Legal-Agreements.pdf,40.585956,40.863322,-73.829537,-73.408864,2022-03-16T17:26:58+00:00
522,gtfs,US,New York,New York City,JFK Airtrain,,https://s3.amazonaws.com/datatools-511ny/public/Airtrain_JFK.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-jfk-airtrain-gtfs-522.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,40.642004,40.698942,-73.829638,-73.780067,2022-03-16T17:26:59+00:00
523,gtfs,US,Pennsylvania,,Monroe County Transportation Authority (MCTA),,https://www.gomcta.com/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-monroe-county-transportation-authority-mcta-gtfs-523.zip?alt=media,,40.9825553894,41.2190895081,-75.427269,-75.155083,2022-03-16T17:27:00+00:00
524,gtfs,US,New York,New York City,"NY Waterway, Shore Line East, Metro-North Railroad, MNR Hudson Rail Link",,http://web.mta.info/developers/data/mnr/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-ny-waterway-shore-line-east-metro-north-railroad-mnr-hudson-rail-link-gtfs-524.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.752998,41.814722,-74.005419,-72.093229,2022-03-16T17:27:03+00:00
525,gtfs,US,New York,,NY Waterway,,https://s3.amazonaws.com/data.bytemark.co/nywaterway/nywaterway.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-ny-waterway-gtfs-525.zip?alt=media,,40.433258,41.505781,-74.078826,-73.870225,2022-03-16T17:27:04+00:00
526,gtfs,US,New York,Poughkeepsie,Ulster County Area Transit,,https://s3.amazonaws.com/datatools-511ny/public/UCAT_Ulster_County_Area_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-ulster-county-area-transit-gtfs-526.zip?alt=media,,41.49979,42.14243,-74.50313,-73.9284,2022-03-16T17:27:05+00:00
527,gtfs,US,New York,White Plains,Westchester County Bee-Line System (WCDOT),,https://s3.amazonaws.com/datatools-511ny/public/Westchester_County_Bee-Line_System.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-westchester-county-bee-line-system-wcdot-gtfs-527.zip?alt=media,,40.74128,41.421923,-73.989067,-73.659724,2022-03-16T17:27:10+00:00
528,gtfs,US,New York,New York City,MTA New York City Transit (MTA),Bronx Bus,http://web.mta.info/developers/data/nyct/bus/google_transit_bronx.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-mta-new-york-city-transit-mta-gtfs-528.zip?alt=media,http://web.mta.info/developers/developer-data-terms.html,40.79965,40.912377,-73.960168,-73.783366,2022-03-16T17:27:17+00:00
529,gtfs,US,Connecticut,Stamford,Norwalk Transit District,,https://www.norwalktransit.com/s/GTFS_Data.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-connecticut-norwalk-transit-district-gtfs-529.zip?alt=media,,41.021576,41.236248,-73.63086699999998,-73.036446,2022-03-16T17:27:22+00:00
530,gtfs,US,Connecticut,Bridgeport,Greater Bridgeport Transit,,http://data.trilliumtransit.com/gtfs/gbt-ct-us/gbt-ct-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-connecticut-greater-bridgeport-transit-gtfs-530.zip?alt=media,,41.117939,41.320393,-73.415092,-73.032364,2022-03-16T17:27:26+00:00
531,gtfs,US,New York,,Access Allegany,,https://s3.amazonaws.com/datatools-511ny/public/Access_Allegany.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-access-allegany-gtfs-531.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,42.000082,42.462679,-78.467724,-77.764518,2022-03-16T17:27:27+00:00
532,gtfs,US,New York,,Hornell Area Transit,,https://s3.amazonaws.com/datatools-511ny/public/Hornell_Area_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-hornell-area-transit-gtfs-532.zip?alt=media,,42.252687,42.567922,-77.794357,-77.318001,2022-03-16T17:27:28+00:00
533,gtfs,US,New York,Rochester,Rochester-Genesee Regional Transportation Authority (RGRTA),,http://scheduledata.rgrta.com/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533.zip?alt=media,,42.526438,43.297343,-78.141093,-76.99341,2022-03-16T17:27:38+00:00
534,gtfs,US,New York,Syracuse,Centro,,http://www.centro.org/CentroGTFS/CentroGTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-centro-gtfs-534.zip?alt=media,,42.791042,43.479595,-76.611483,-75.164539,2022-03-16T17:27:48+00:00
535,gtfs,US,New York,Ithaca,Tompkins Consolidated Area Transit Inc,,https://s3.amazonaws.com/tcat-gtfs/tcat-ny-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-tompkins-consolidated-area-transit-inc-gtfs-535.zip?alt=media,,42.3278999329,42.590713501,-76.678131,-76.280907,2022-03-16T17:27:49+00:00
536,gtfs,US,New York,Norwich,Chenango First Transit,,https://s3.amazonaws.com/datatools-511ny/public/Chenango_First_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-chenango-first-transit-gtfs-536.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,42.22937,42.739931,-75.78323,-75.331977,2022-03-16T17:27:50+00:00
537,gtfs,US,Massachusetts,Berkshire,Berkshire Regional Transit Authority (BRTA),,http://data.trilliumtransit.com/gtfs/berkshire-ma-us/berkshire-ma-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-massachusetts-berkshire-regional-transit-authority-brta-gtfs-537.zip?alt=media,,42.1741759759195,42.717058,-73.3809157013355,-73.091904220562,2022-03-16T17:27:52+00:00
538,gtfs,US,New York,Albany,Capital District Transportation Authority (CDTA),,http://www.cdta.org/schedules/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-capital-district-transportation-authority-cdta-gtfs-538.zip?alt=media,https://www.cdta.org/developer-license-agreement/169,42.467067,43.10706,-74.010109,-73.614608,2022-03-16T17:27:57+00:00
539,gtfs,US,Vermont,Bennington,Green Mountain Community Network (GMCN),,http://data.trilliumtransit.com/gtfs/greenmtncn-vt-us/greenmtncn-vt-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-vermont-green-mountain-community-network-gmcn-gtfs-539.zip?alt=media,,42.69515,43.188563940883,-73.247172,-72.8519291383657,2022-03-16T17:27:59+00:00
540,gtfs,US,New York,Schenectady,Gloversville Transit Services,,https://s3.amazonaws.com/datatools-511ny/public/Gloversville_Transit_Services.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-gloversville-transit-services-gtfs-540.zip?alt=media,,42.935495,43.071231,-74.399364,-74.184569,2022-03-16T17:28:00+00:00
541,gtfs,US,New York,Mechanicville,City of Mechanicville Public Transit,,https://s3.amazonaws.com/datatools-511ny/public/City_of_Mechanicville_Public_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-city-of-mechanicville-public-transit-gtfs-541.zip?alt=media,,42.896694,42.910148,-73.693199,-73.682921,2022-03-16T17:28:00+00:00
542,gtfs,US,New York,Saratoga Springs,Greater Glens Falls Transit,,https://s3.amazonaws.com/datatools-511ny/public/Greater_Glens_Falls_Transit_System.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-greater-glens-falls-transit-gtfs-542.zip?alt=media,,43.24191,43.557696,-73.720295,-73.580627,2022-03-16T17:28:01+00:00
543,gtfs,US,Vermont,Burlington,Addison County Transit (ACTR),,http://data.trilliumtransit.com/gtfs/addisoncounty-vt-us/addisoncounty-vt-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-vermont-addison-county-transit-actr-gtfs-543.zip?alt=media,,43.607222,44.480452,-73.262769,-72.9503,2022-03-16T17:28:03+00:00
544,gtfs,US,New York,Plattsburgh,Clinton County Public Transit (CCPT),,https://s3.amazonaws.com/datatools-511ny/public/Clinton_County_Public_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-clinton-county-public-transit-ccpt-gtfs-544.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,44.440577,45.002481,-73.913698,-73.363424,2022-03-16T17:28:04+00:00
545,gtfs,US,New York,North Malone,Franklin County Public Transportation,,https://s3.amazonaws.com/datatools-511ny/public/Franklin_County_Public_Transportation.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-franklin-county-public-transportation-gtfs-545.zip?alt=media,,44.219766,44.989507,-74.567492,-73.468206,2022-03-16T17:28:05+00:00
546,gtfs,US,New York,Plattsburg,North Country Express Transit,,https://s3.amazonaws.com/datatools-511ny/public/North_Country_Express.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-north-country-express-transit-gtfs-546.zip?alt=media,,44.662523,44.933975,-74.989121,-73.435809,2022-03-16T17:28:06+00:00
547,gtfs,US,Vermont,Burlington,Lake Champlain Ferries,,http://data.trilliumtransit.com/gtfs/lctferries-vt-us/lctferries-vt-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-vermont-lake-champlain-ferries-gtfs-547.zip?alt=media,,44.301404212561,44.699028441487,-73.403367449566,-73.2212047725063,2022-03-16T17:28:07+00:00
548,gtfs,US,New York,,Suffolk County Transit,,https://www.suffolkcountyny.gov/Portals/0/formsdocs/publicworks/Zip/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-suffolk-county-transit-gtfs-548.zip?alt=media,,40.623699,41.155227,-73.437479,-71.859667,2022-03-16T17:28:15+00:00
